,row_id,series_id,measurement_number,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
310,2_52,2,52,0.0,0.0,0.381231734269,0.924479510204,0.0,0.0,-0.510159740358,0.0,0.0,0.0
311,2_53,2,53,0.0,0.0,0.37695184091300005,0.9262328592919999,0.0,0.0,-0.48991392103500003,0.0,0.0,0.0
312,2_54,2,54,0.0,0.0,0.364145422348,0.9313421022280001,0.0,0.0,-0.513301333012,0.0,0.0,0.0
313,2_55,2,55,0.0,0.0,0.359671123975,0.933079140576,0.0,0.0,-0.5265658353270001,0.0,0.0,0.0
314,2_56,2,56,0.0,0.0,0.342184145417,0.9396329126980001,0.0,0.0,-0.6007423285360001,0.0,0.0,0.0
315,2_57,2,57,0.0,0.0,0.33693093568099997,0.9415293646940001,0.0,0.0,-0.604058454115,0.0,0.0,0.0
316,2_58,2,58,0.0,0.0,0.318711173181,0.947851880881,0.0,0.0,-0.586256095745,0.0,0.0,0.0
317,2_59,2,59,0.0,0.0,0.30394992437,0.952688009516,0.0,0.0,-0.545240858323,0.0,0.0,0.0
318,2_60,2,60,0.0,0.0,0.29920733405600003,0.954188121518,0.0,0.0,-0.527613032878,0.0,0.0,0.0
319,2_61,2,61,0.0,0.0,0.284517342588,0.958670893355,0.0,0.0,-0.462512251778,0.0,0.0,0.0
320,2_62,2,62,0.0,0.0,0.280247888154,0.959927664559,0.0,0.0,-0.47909287967200004,0.0,0.0,0.0
321,2_63,2,63,0.0,0.0,0.265556117487,0.964095404234,0.0,0.0,-0.5907939518,0.0,0.0,0.0
322,2_64,2,64,0.0,0.0,0.246491603437,0.969144926951,0.0,0.0,-0.6024876577880001,0.0,0.0,0.0
323,2_65,2,65,0.0,0.0,0.23047434466400002,0.973078402007,0.0,0.0,-0.571769862953,0.0,0.0,0.0
324,2_66,2,66,0.0,0.0,0.21251877723,0.977156982948,0.0,0.0,-0.549255115603,0.0,0.0,0.0
325,2_67,2,67,0.0,0.0,0.19868376938700003,0.9800636508830001,0.0,0.0,-0.47874381382200004,0.0,0.0,0.0
326,2_68,2,68,0.0,0.0,0.18257873509300002,0.9831912354629999,0.0,0.0,-0.5324999547829999,0.0,0.0,0.0
